team_id,season,mlb_id,last_name,first_name,BBE,metric_type,metric,value
1,2022,543760,Semien, Marcus,447,Angle,LA,19.7
14,2022,518692,Freeman, Freddie,436,Angle,LA,13.7
7,2022,607208,Turner, Trea,434,Angle,LA,9.7
13,2022,608070,Ramírez, José,434,Angle,LA,21.2
10,2022,657077,Verdugo, Alex,431,Angle,LA,8.7
10,2022,642708,Rosario, Amed,423,Angle,LA,4.6
8,2022,665489,Guerrero Jr., Vladimir,422,Angle,LA,4.8
2,2022,608369,Seager, Corey,416,Angle,LA,13.4
7,2022,650333,Arraez, Luis,414,Angle,LA,11.9
5,2022,547989,Abreu, José,413,Angle,LA,8.5
0,2022,624428,Frazier, Adam,411,Angle,LA,13.3
11,2022,596019,Lindor, Francisco,409,Angle,LA,13.9
1,2022,571448,Arenado, Nolan,408,Angle,LA,22.2
13,2022,656775,Mullins, Cedric,404,Angle,LA,17.5
15,2022,669242,Edman, Tommy,400,Angle,LA,9.3
0,2022,514917,Hernández, César,399,Angle,LA,9.2
11,2022,608324,Bregman, Alex,396,Angle,LA,19.2
10,2022,605137,Bell, Josh,396,Angle,LA,8.4
14,2022,680757,Kwan, Steven,395,Angle,LA,11.0
5,2022,666182,Bichette, Bo,395,Angle,LA,9.7
5,2022,607043,Nimmo, Brandon,394,Angle,LA,6.8
10,2022,624413,Alonso, Pete,393,Angle,LA,18.5
13,2022,595777,Profar, Jurickson,392,Angle,LA,13.8
9,2022,664761,Bohm, Alec,391,Angle,LA,10.1
7,2022,643217,Benintendi, Andrew,390,Angle,LA,12.6
0,2022,493329,Gurriel, Yuli,390,Angle,LA,14.5
8,2022,663898,Rodgers, Brendan,387,Angle,LA,4.1
2,2022,605141,Betts, Mookie,385,Angle,LA,18.3
1,2022,621566,Olson, Matt,384,Angle,LA,15.4
7,2022,630105,Cronenworth, Jake,382,Angle,LA,19.4
0,2022,641487,Crawford, J.P.,381,Angle,LA,10.0
5,2022,663586,Riley, Austin,380,Angle,LA,14.1
14,2022,518934,LeMahieu, DJ,379,Angle,LA,3.3
3,2022,453568,Blackmon, Charlie,377,Angle,LA,11.7
15,2022,593428,Bogaerts, Xander,377,Angle,LA,10.2
13,2022,592206,Castellanos, Nick,377,Angle,LA,14.7
14,2022,643446,McNeil, Jeff,376,Angle,LA,12.6
7,2022,621020,Swanson, Dansby,374,Angle,LA,16.4
10,2022,646240,Devers, Rafael,372,Angle,LA,11.5
11,2022,623993,Santander, Anthony,372,Angle,LA,20.0
5,2022,572233,Walker, Christian,372,Angle,LA,17.5
2,2022,592518,Machado, Manny,372,Angle,LA,15.6
15,2022,664034,France, Ty,372,Angle,LA,9.7
5,2022,663538,Hoerner, Nico,371,Angle,LA,10.6
8,2022,677951,Witt Jr., Bobby,371,Angle,LA,17.2
0,2022,578428,Iglesias, José,371,Angle,LA,6.0
1,2022,593160,Merrifield, Whit,370,Angle,LA,15.4
7,2022,650490,Díaz, Yandy,367,Angle,LA,7.7
0,2022,664702,Straw, Myles,367,Angle,LA,9.6
2,2022,516782,Marte, Starling,366,Angle,LA,7.4
5,2022,663656,Tucker, Kyle,365,Angle,LA,20.0
8,2022,663993,Lowe, Nathaniel,364,Angle,LA,8.7
0,2022,666971,Gurriel Jr., Lourdes,364,Angle,LA,11.1
7,2022,514888,Altuve, Jose,362,Angle,LA,16.2
15,2022,502671,Goldschmidt, Paul,361,Angle,LA,16.2
0,2022,643393,Kemp, Tony,358,Angle,LA,15.7
8,2022,666969,García, Adolis,358,Angle,LA,12.4
13,2022,543068,Cron, C.J.,355,Angle,LA,14.0
3,2022,656555,Hoskins, Rhys,355,Angle,LA,18.5
3,2022,665742,Soto, Juan,354,Angle,LA,9.5
11,2022,527038,Flores, Wilmer,353,Angle,LA,20.0
5,2022,668227,Arozarena, Randy,353,Angle,LA,8.1
9,2022,683734,Vaughn, Andrew,352,Angle,LA,7.4
3,2022,664023,Happ, Ian,351,Angle,LA,9.8
0,2022,669289,Espinal, Santiago,349,Angle,LA,14.1
11,2022,669720,Hays, Austin,349,Angle,LA,10.8
11,2022,457705,McCutchen, Andrew,348,Angle,LA,13.5
2,2022,660271,Ohtani, Shohei,347,Angle,LA,12.3
0,2022,500743,Rojas, Miguel,347,Angle,LA,10.8
11,2022,592273,Drury, Brandon,345,Angle,LA,13.9
10,2022,669221,Murphy, Sean,344,Angle,LA,12.1
13,2022,592885,Yelich, Christian,343,Angle,LA,4.1
0,2022,643396,Kiner-Falefa, Isiah,343,Angle,LA,5.9
0,2022,462101,Andrus, Elvis,341,Angle,LA,13.0
7,2022,669257,Smith, Will,340,Angle,LA,18.7
0,2022,670032,Lopez, Nicky,340,Angle,LA,5.0
0,2022,571657,Farmer, Kyle,340,Angle,LA,12.1
0,2022,673490,Kim, Ha-Seong,340,Angle,LA,16.2
14,2022,672386,Kirk, Alejandro,339,Angle,LA,8.2
0,2022,663624,Mountcastle, Ryan,338,Angle,LA,15.8
7,2022,606466,Marte, Ketel,337,Angle,LA,13.5
9,2022,592450,Judge, Aaron,334,Angle,LA,14.5
13,2022,595879,Báez, Javier,334,Angle,LA,8.2
7,2022,650402,Torres, Gleyber,333,Angle,LA,18.2
0,2022,660688,Ruiz, Keibert,333,Angle,LA,14.5
14,2022,642133,Tellez, Rowdy,332,Angle,LA,15.8
3,2022,502110,Martinez, J.D.,332,Angle,LA,13.8
11,2022,642731,Estrada, Thairo,330,Angle,LA,7.3
0,2022,641820,Mancini, Trey,330,Angle,LA,12.7
0,2022,570731,Schoop, Jonathan,329,Angle,LA,9.5
3,2022,457759,Turner, Justin,326,Angle,LA,19.2
9,2022,502054,Pham, Tommy,326,Angle,LA,7.1
1,2022,543807,Springer, George,324,Angle,LA,14.5
2,2022,662139,Varsho, Daulton,323,Angle,LA,14.7
11,2022,519203,Rizzo, Anthony,323,Angle,LA,19.8
8,2022,642715,Adames, Willy,320,Angle,LA,19.5
0,2022,608385,Winker, Jesse,320,Angle,LA,16.4
1,2022,677594,Rodríguez, Julio,320,Angle,LA,10.5
0,2022,570482,Urshela, Gio,319,Angle,LA,12.2
1,2022,592663,Realmuto, J.T.,319,Angle,LA,14.1
0,2022,542583,Aguilar, Jesús,319,Angle,LA,18.9
0,2022,663647,Hayes, Ke'Bryan,319,Angle,LA,6.0
15,2022,668804,Reynolds, Bryan,318,Angle,LA,11.4
0,2022,542303,Ozuna, Marcell,318,Angle,LA,16.0
0,2022,596146,Kepler, Max,316,Angle,LA,11.0
0,2022,443558,Cruz, Nelson,315,Angle,LA,7.1
0,2022,572041,Pollock, AJ,314,Angle,LA,12.2
0,2022,621043,Correa, Carlos,314,Angle,LA,11.0
0,2022,543333,Hosmer, Eric,312,Angle,LA,3.3
0,2022,545341,Grichuk, Randal,311,Angle,LA,7.4
14,2022,665926,Giménez, Andrés,311,Angle,LA,13.4
0,2022,665161,Peña, Jeremy,309,Angle,LA,8.4
9,2022,656941,Schwarber, Kyle,308,Angle,LA,18.8
2,2022,641857,McMahon, Ryan,307,Angle,LA,11.1
3,2022,553993,Suárez, Eugenio,306,Angle,LA,19.8
0,2022,650859,Rengifo, Luis,306,Angle,LA,11.2
15,2022,666185,Carlson, Dylan,303,Angle,LA,11.7
14,2022,656305,Chapman, Matt,302,Angle,LA,19.8
10,2022,641355,Bellinger, Cody,302,Angle,LA,20.3
15,2022,641531,Dozier, Hunter,300,Angle,LA,12.1
3,2022,575929,Contreras, Willson,299,Angle,LA,9.0
0,2022,596748,Franco, Maikel,299,Angle,LA,11.5
2,2022,647304,Naylor, Josh,298,Angle,LA,10.5
2,2022,668942,Rojas, Josh,297,Angle,LA,12.6
0,2022,656582,Joe, Connor,296,Angle,LA,11.0
0,2022,500871,Escobar, Eduardo,295,Angle,LA,20.6
13,2022,592192,Canha, Mark,295,Angle,LA,9.8
3,2022,670541,Alvarez, Yordan,295,Angle,LA,11.9
0,2022,680911,Miller, Owen,295,Angle,LA,9.7
9,2022,666158,Lux, Gavin,293,Angle,LA,7.1
0,2022,543939,Wong, Kolten,291,Angle,LA,13.0
13,2022,543877,Vázquez, Christian,291,Angle,LA,11.3
0,2022,621493,Ward, Taylor,291,Angle,LA,16.0
1,2022,673357,Robert, Luis,289,Angle,LA,9.4
1,2022,622761,Mateo, Jorge,289,Angle,LA,14.8
0,2022,664913,Brown, Seth,289,Angle,LA,15.4
0,2022,657041,Thomas, Lane,286,Angle,LA,12.7
0,2022,663757,Grisham, Trent,285,Angle,LA,14.1
0,2022,665120,Walsh, Jared,285,Angle,LA,10.7
10,2022,593871,Polanco, Jorge,284,Angle,LA,21.7
0,2022,672695,Perdomo, Geraldo,282,Angle,LA,11.5
0,2022,467793,Santana, Carlos,282,Angle,LA,15.4
0,2022,573262,Yastrzemski, Mike,278,Angle,LA,19.1
0,2022,605612,Castro, Harold,278,Angle,LA,11.9
3,2022,641313,Anderson, Tim,277,Angle,LA,3.3
0,2022,596059,Odor, Rougned,276,Angle,LA,21.9
0,2022,600869,Candelario, Jeimer,276,Angle,LA,13.3
9,2022,681082,Stott, Bryson,276,Angle,LA,14.1
0,2022,518626,Donaldson, Josh,275,Angle,LA,12.3
5,2022,641680,Heim, Jonah,273,Angle,LA,17.3
8,2022,606192,Hernández, Teoscar,273,Angle,LA,12.3
0,2022,444482,Peralta, David,273,Angle,LA,16.0
0,2022,543281,Harrison, Josh,272,Angle,LA,14.8
11,2022,660670,Acuña Jr., Ronald,272,Angle,LA,10.6
10,2022,592669,Renfroe, Hunter,272,Angle,LA,16.6
0,2022,677950,Thomas, Alek,271,Angle,LA,2.7
0,2022,408234,Cabrera, Miguel,271,Angle,LA,4.7
0,2022,602104,Urías, Ramón,270,Angle,LA,12.1
0,2022,623912,Ramírez, Harold,266,Angle,LA,3.5
10,2022,571970,Muncy, Max,264,Angle,LA,21.1
0,2022,606132,Tapia, Raimel,263,Angle,LA,4.6
0,2022,649966,Urías, Luis,260,Angle,LA,18.9
0,2022,669222,Senzel, Nick,259,Angle,LA,11.8
0,2022,621550,Wisdom, Patrick,256,Angle,LA,21.4
8,2022,669004,Melendez, MJ,256,Angle,LA,14.1
9,2022,521692,Perez, Salvador,256,Angle,LA,17.9
2,2022,669304,Miranda, Jose,255,Angle,LA,15.3
0,2022,572191,Taylor, Michael A.,253,Angle,LA,13.0
0,2022,643265,Cooper, Garrett,250,Angle,LA,8.1
0,2022,650489,Castro, Willi,250,Angle,LA,13.4
0,2022,670764,Walls, Taylor,250,Angle,LA,16.6
0,2022,572228,Voit, Luke,249,Angle,LA,18.0
11,2022,518595,d'Arnaud, Travis,249,Angle,LA,11.0
9,2022,621563,Wendle, Joey,248,Angle,LA,2.8
0,2022,543063,Crawford, Brandon,248,Angle,LA,14.7
9,2022,680977,Donovan, Brendan,247,Angle,LA,6.6
0,2022,602074,Daza, Yonathan,246,Angle,LA,5.2
0,2022,673548,Suzuki, Seiya,245,Angle,LA,12.1
0,2022,543592,Nola, Austin,243,Angle,LA,10.7
0,2022,656308,Chavis, Michael,240,Angle,LA,12.0
5,2022,592626,Pederson, Joc,240,Angle,LA,14.6
0,2022,543305,Hicks, Aaron,240,Angle,LA,15.4
0,2022,543257,Grossman, Robbie,238,Angle,LA,19.6
0,2022,598265,Bradley Jr., Jackie,238,Angle,LA,7.6
0,2022,657757,Sheets, Gavin,237,Angle,LA,15.4
0,2022,542364,Ortega, Rafael,236,Angle,LA,17.7
0,2022,594777,Calhoun, Kole,236,Angle,LA,16.0
13,2022,668939,Rutschman, Adley,235,Angle,LA,15.8
0,2022,624431,Trevino, Jose,233,Angle,LA,13.1
0,2022,628450,Hernandez, Yadiel,233,Angle,LA,3.5
0,2022,544725,Garcia, Leury,232,Angle,LA,5.9
0,2022,592325,Gamel, Ben,231,Angle,LA,12.2
0,2022,614177,Reyes, Franmil,231,Angle,LA,10.7
0,2022,645302,Robles, Victor,230,Angle,LA,15.3
0,2022,596142,Sánchez, Gary,230,Angle,LA,14.0
0,2022,541645,García, Avisaíl,230,Angle,LA,2.7
0,2022,596129,Vogelbach, Daniel,228,Angle,LA,17.7
0,2022,647351,Toro, Abraham,227,Angle,LA,16.7
0,2022,624503,Gordon, Nick,227,Angle,LA,12.8
8,2022,671739,Harris II, Michael,227,Angle,LA,4.4
0,2022,621438,Taylor, Tyrone,226,Angle,LA,18.0
1,2022,545361,Trout, Mike,225,Angle,LA,24.3
2,2022,621439,Buxton, Byron,225,Angle,LA,21.4
0,2022,458015,Votto, Joey,225,Angle,LA,14.2
14,2022,596115,Story, Trevor,223,Angle,LA,18.7
0,2022,607732,Stallings, Jacob,223,Angle,LA,12.0
0,2022,641645,Guillorme, Luis,221,Angle,LA,4.1
8,2022,519317,Stanton, Giancarlo,220,Angle,LA,9.6
0,2022,657656,Laureano, Ramón,220,Angle,LA,15.1
7,2022,641933,O'Neill, Tyler,219,Angle,LA,13.7
9,2022,516416,Segura, Jean,218,Angle,LA,5.0
0,2022,553869,Díaz, Elias,218,Angle,LA,10.7
15,2022,547180,Harper, Bryce,218,Angle,LA,12.4
0,2022,571771,Hernández, Enrique,218,Angle,LA,19.4
0,2022,640461,Pinder, Chad,215,Angle,LA,9.9
0,2022,669016,Marsh, Brandon,215,Angle,LA,10.3
0,2022,663697,India, Jonathan,215,Angle,LA,15.7
0,2022,643524,Schwindel, Frank,215,Angle,LA,10.2
0,2022,573131,Ruf, Darin,215,Angle,LA,14.9
3,2022,670623,Paredes, Isaac,214,Angle,LA,15.6
0,2022,670768,González, Luis,214,Angle,LA,12.1
0,2022,656896,Rivera, Emmanuel,213,Angle,LA,9.7
0,2022,663728,Raleigh, Cal,212,Angle,LA,22.2
0,2022,660821,Sánchez, Jesús,212,Angle,LA,11.3
0,2022,666624,Morel, Christopher,209,Angle,LA,8.0
0,2022,676801,McCormick, Chas,207,Angle,LA,14.0
0,2022,660162,Moncada, Yoán,207,Angle,LA,13.7
0,2022,596847,Choi, Ji-Man,200,Angle,LA,10.3
15,2022,518735,Grandal, Yasmani,200,Angle,LA,12.0
0,2022,623205,Velazquez, Andrew,199,Angle,LA,9.2
0,2022,663837,Vierling, Matt,196,Angle,LA,11.3
0,2022,666915,Dalbec, Bobby,195,Angle,LA,15.4
0,2022,455117,Maldonado, Martín,195,Angle,LA,14.7
0,2022,621035,Taylor, Chris,194,Angle,LA,20.1
15,2022,679529,Torkelson, Spencer,194,Angle,LA,13.4
0,2022,545358,Stassi, Max,194,Angle,LA,8.2
3,2022,542932,Berti, Jon,193,Angle,LA,4.8
14,2022,682985,Greene, Riley,189,Angle,LA,3.3
0,2022,594807,Duvall, Adam,188,Angle,LA,23.4
0,2022,661388,Contreras, William,185,Angle,LA,5.4
0,2022,624585,Soler, Jorge,181,Angle,LA,13.7
0,2022,519058,Moustakas, Mike,180,Angle,LA,19.4
0,2022,474832,Belt, Brandon,174,Angle,LA,23.4
0,2022,605119,Anderson, Brian,170,Angle,LA,6.8
0,2022,669357,Gorman, Nolan,166,Angle,LA,20.0
0,2022,596103,Slater, Austin,166,Angle,LA,5.3
0,2022,608336,Gallo, Joey,156,Angle,LA,24.4
1,2022,543760,Semien, Marcus,447,Angle,SwSp%,31.1
14,2022,518692,Freeman, Freddie,436,Angle,SwSp%,44.0
7,2022,607208,Turner, Trea,434,Angle,SwSp%,35.7
13,2022,608070,Ramírez, José,434,Angle,SwSp%,33.4
10,2022,657077,Verdugo, Alex,431,Angle,SwSp%,38.1
10,2022,642708,Rosario, Amed,423,Angle,SwSp%,30.3
8,2022,665489,Guerrero Jr., Vladimir,422,Angle,SwSp%,29.4
2,2022,608369,Seager, Corey,416,Angle,SwSp%,39.9
7,2022,650333,Arraez, Luis,414,Angle,SwSp%,37.2
5,2022,547989,Abreu, José,413,Angle,SwSp%,34.9
0,2022,624428,Frazier, Adam,411,Angle,SwSp%,37.5
11,2022,596019,Lindor, Francisco,409,Angle,SwSp%,28.6
1,2022,571448,Arenado, Nolan,408,Angle,SwSp%,35.8
13,2022,656775,Mullins, Cedric,404,Angle,SwSp%,28.7
15,2022,669242,Edman, Tommy,400,Angle,SwSp%,31.5
0,2022,514917,Hernández, César,399,Angle,SwSp%,34.3
11,2022,608324,Bregman, Alex,396,Angle,SwSp%,35.6
10,2022,605137,Bell, Josh,396,Angle,SwSp%,31.8
14,2022,680757,Kwan, Steven,395,Angle,SwSp%,33.9
5,2022,666182,Bichette, Bo,395,Angle,SwSp%,32.7
5,2022,607043,Nimmo, Brandon,394,Angle,SwSp%,27.9
10,2022,624413,Alonso, Pete,393,Angle,SwSp%,35.4
13,2022,595777,Profar, Jurickson,392,Angle,SwSp%,33.7
9,2022,664761,Bohm, Alec,391,Angle,SwSp%,41.7
7,2022,643217,Benintendi, Andrew,390,Angle,SwSp%,39.2
0,2022,493329,Gurriel, Yuli,390,Angle,SwSp%,30.3
8,2022,663898,Rodgers, Brendan,387,Angle,SwSp%,32.0
2,2022,605141,Betts, Mookie,385,Angle,SwSp%,35.1
1,2022,621566,Olson, Matt,384,Angle,SwSp%,33.3
7,2022,630105,Cronenworth, Jake,382,Angle,SwSp%,31.7
0,2022,641487,Crawford, J.P.,381,Angle,SwSp%,33.6
5,2022,663586,Riley, Austin,380,Angle,SwSp%,39.5
14,2022,518934,LeMahieu, DJ,379,Angle,SwSp%,33.2
3,2022,453568,Blackmon, Charlie,377,Angle,SwSp%,36.1
15,2022,593428,Bogaerts, Xander,377,Angle,SwSp%,30.2
13,2022,592206,Castellanos, Nick,377,Angle,SwSp%,36.9
14,2022,643446,McNeil, Jeff,376,Angle,SwSp%,38.8
7,2022,621020,Swanson, Dansby,374,Angle,SwSp%,37.4
10,2022,646240,Devers, Rafael,372,Angle,SwSp%,33.1
11,2022,623993,Santander, Anthony,372,Angle,SwSp%,34.4
5,2022,572233,Walker, Christian,372,Angle,SwSp%,32.8
2,2022,592518,Machado, Manny,372,Angle,SwSp%,36.0
15,2022,664034,France, Ty,372,Angle,SwSp%,35.5
5,2022,663538,Hoerner, Nico,371,Angle,SwSp%,33.2
8,2022,677951,Witt Jr., Bobby,371,Angle,SwSp%,33.7
0,2022,578428,Iglesias, José,371,Angle,SwSp%,30.7
1,2022,593160,Merrifield, Whit,370,Angle,SwSp%,38.6
7,2022,650490,Díaz, Yandy,367,Angle,SwSp%,30.2
0,2022,664702,Straw, Myles,367,Angle,SwSp%,33.2
2,2022,516782,Marte, Starling,366,Angle,SwSp%,38.5
5,2022,663656,Tucker, Kyle,365,Angle,SwSp%,34.8
8,2022,663993,Lowe, Nathaniel,364,Angle,SwSp%,34.3
0,2022,666971,Gurriel Jr., Lourdes,364,Angle,SwSp%,34.6
7,2022,514888,Altuve, Jose,362,Angle,SwSp%,35.6
15,2022,502671,Goldschmidt, Paul,361,Angle,SwSp%,32.1
0,2022,643393,Kemp, Tony,358,Angle,SwSp%,32.7
8,2022,666969,García, Adolis,358,Angle,SwSp%,37.4
13,2022,543068,Cron, C.J.,355,Angle,SwSp%,37.7
3,2022,656555,Hoskins, Rhys,355,Angle,SwSp%,37.7
3,2022,665742,Soto, Juan,354,Angle,SwSp%,28.0
11,2022,527038,Flores, Wilmer,353,Angle,SwSp%,34.6
5,2022,668227,Arozarena, Randy,353,Angle,SwSp%,28.0
9,2022,683734,Vaughn, Andrew,352,Angle,SwSp%,34.4
3,2022,664023,Happ, Ian,351,Angle,SwSp%,29.3
0,2022,669289,Espinal, Santiago,349,Angle,SwSp%,35.2
11,2022,669720,Hays, Austin,349,Angle,SwSp%,33.5
11,2022,457705,McCutchen, Andrew,348,Angle,SwSp%,34.8
2,2022,660271,Ohtani, Shohei,347,Angle,SwSp%,34.0
0,2022,500743,Rojas, Miguel,347,Angle,SwSp%,32.9
11,2022,592273,Drury, Brandon,345,Angle,SwSp%,34.2
10,2022,669221,Murphy, Sean,344,Angle,SwSp%,34.9
13,2022,592885,Yelich, Christian,343,Angle,SwSp%,32.4
0,2022,643396,Kiner-Falefa, Isiah,343,Angle,SwSp%,29.7
0,2022,462101,Andrus, Elvis,341,Angle,SwSp%,28.4
7,2022,669257,Smith, Will,340,Angle,SwSp%,38.2
0,2022,670032,Lopez, Nicky,340,Angle,SwSp%,32.1
0,2022,571657,Farmer, Kyle,340,Angle,SwSp%,39.1
0,2022,673490,Kim, Ha-Seong,340,Angle,SwSp%,34.1
14,2022,672386,Kirk, Alejandro,339,Angle,SwSp%,32.4
0,2022,663624,Mountcastle, Ryan,338,Angle,SwSp%,38.8
7,2022,606466,Marte, Ketel,337,Angle,SwSp%,30.9
9,2022,592450,Judge, Aaron,334,Angle,SwSp%,37.7
13,2022,595879,Báez, Javier,334,Angle,SwSp%,27.5
7,2022,650402,Torres, Gleyber,333,Angle,SwSp%,36.6
0,2022,660688,Ruiz, Keibert,333,Angle,SwSp%,35.4
14,2022,642133,Tellez, Rowdy,332,Angle,SwSp%,31.9
3,2022,502110,Martinez, J.D.,332,Angle,SwSp%,42.8
11,2022,642731,Estrada, Thairo,330,Angle,SwSp%,30.9
0,2022,641820,Mancini, Trey,330,Angle,SwSp%,40.9
0,2022,570731,Schoop, Jonathan,329,Angle,SwSp%,29.5
3,2022,457759,Turner, Justin,326,Angle,SwSp%,40.2
9,2022,502054,Pham, Tommy,326,Angle,SwSp%,32.5
1,2022,543807,Springer, George,324,Angle,SwSp%,31.2
2,2022,662139,Varsho, Daulton,323,Angle,SwSp%,34.1
11,2022,519203,Rizzo, Anthony,323,Angle,SwSp%,34.4
8,2022,642715,Adames, Willy,320,Angle,SwSp%,34.4
0,2022,608385,Winker, Jesse,320,Angle,SwSp%,31.9
1,2022,677594,Rodríguez, Julio,320,Angle,SwSp%,32.5
0,2022,570482,Urshela, Gio,319,Angle,SwSp%,40.1
1,2022,592663,Realmuto, J.T.,319,Angle,SwSp%,33.5
0,2022,542583,Aguilar, Jesús,319,Angle,SwSp%,39.5
0,2022,663647,Hayes, Ke'Bryan,319,Angle,SwSp%,30.1
15,2022,668804,Reynolds, Bryan,318,Angle,SwSp%,34.9
0,2022,542303,Ozuna, Marcell,318,Angle,SwSp%,30.2
0,2022,596146,Kepler, Max,316,Angle,SwSp%,32.0
0,2022,443558,Cruz, Nelson,315,Angle,SwSp%,28.3
0,2022,572041,Pollock, AJ,314,Angle,SwSp%,33.1
0,2022,621043,Correa, Carlos,314,Angle,SwSp%,35.7
0,2022,543333,Hosmer, Eric,312,Angle,SwSp%,29.5
0,2022,545341,Grichuk, Randal,311,Angle,SwSp%,27.7
14,2022,665926,Giménez, Andrés,311,Angle,SwSp%,32.2
0,2022,665161,Peña, Jeremy,309,Angle,SwSp%,31.7
9,2022,656941,Schwarber, Kyle,308,Angle,SwSp%,34.4
2,2022,641857,McMahon, Ryan,307,Angle,SwSp%,37.8
3,2022,553993,Suárez, Eugenio,306,Angle,SwSp%,36.9
0,2022,650859,Rengifo, Luis,306,Angle,SwSp%,33.7
15,2022,666185,Carlson, Dylan,303,Angle,SwSp%,35.0
14,2022,656305,Chapman, Matt,302,Angle,SwSp%,36.1
10,2022,641355,Bellinger, Cody,302,Angle,SwSp%,33.1
15,2022,641531,Dozier, Hunter,300,Angle,SwSp%,33.0
3,2022,575929,Contreras, Willson,299,Angle,SwSp%,30.1
0,2022,596748,Franco, Maikel,299,Angle,SwSp%,33.1
2,2022,647304,Naylor, Josh,298,Angle,SwSp%,28.5
2,2022,668942,Rojas, Josh,297,Angle,SwSp%,34.7
0,2022,656582,Joe, Connor,296,Angle,SwSp%,35.5
0,2022,500871,Escobar, Eduardo,295,Angle,SwSp%,36.3
13,2022,592192,Canha, Mark,295,Angle,SwSp%,30.2
3,2022,670541,Alvarez, Yordan,295,Angle,SwSp%,39.7
0,2022,680911,Miller, Owen,295,Angle,SwSp%,35.6
9,2022,666158,Lux, Gavin,293,Angle,SwSp%,35.2
0,2022,543939,Wong, Kolten,291,Angle,SwSp%,33.7
13,2022,543877,Vázquez, Christian,291,Angle,SwSp%,36.8
0,2022,621493,Ward, Taylor,291,Angle,SwSp%,39.2
1,2022,673357,Robert, Luis,289,Angle,SwSp%,32.9
1,2022,622761,Mateo, Jorge,289,Angle,SwSp%,37.0
0,2022,664913,Brown, Seth,289,Angle,SwSp%,34.9
0,2022,657041,Thomas, Lane,286,Angle,SwSp%,32.2
0,2022,663757,Grisham, Trent,285,Angle,SwSp%,23.9
0,2022,665120,Walsh, Jared,285,Angle,SwSp%,34.0
10,2022,593871,Polanco, Jorge,284,Angle,SwSp%,37.3
0,2022,672695,Perdomo, Geraldo,282,Angle,SwSp%,27.0
0,2022,467793,Santana, Carlos,282,Angle,SwSp%,30.9
0,2022,573262,Yastrzemski, Mike,278,Angle,SwSp%,33.8
0,2022,605612,Castro, Harold,278,Angle,SwSp%,45.0
3,2022,641313,Anderson, Tim,277,Angle,SwSp%,37.5
0,2022,596059,Odor, Rougned,276,Angle,SwSp%,29.3
0,2022,600869,Candelario, Jeimer,276,Angle,SwSp%,37.7
9,2022,681082,Stott, Bryson,276,Angle,SwSp%,30.1
0,2022,518626,Donaldson, Josh,275,Angle,SwSp%,34.9
5,2022,641680,Heim, Jonah,273,Angle,SwSp%,28.9
8,2022,606192,Hernández, Teoscar,273,Angle,SwSp%,34.1
0,2022,444482,Peralta, David,273,Angle,SwSp%,34.4
0,2022,543281,Harrison, Josh,272,Angle,SwSp%,32.0
11,2022,660670,Acuña Jr., Ronald,272,Angle,SwSp%,32.4
10,2022,592669,Renfroe, Hunter,272,Angle,SwSp%,32.4
0,2022,677950,Thomas, Alek,271,Angle,SwSp%,28.4
0,2022,408234,Cabrera, Miguel,271,Angle,SwSp%,34.7
0,2022,602104,Urías, Ramón,270,Angle,SwSp%,32.2
0,2022,623912,Ramírez, Harold,266,Angle,SwSp%,32.3
10,2022,571970,Muncy, Max,264,Angle,SwSp%,33.0
0,2022,606132,Tapia, Raimel,263,Angle,SwSp%,29.7
0,2022,649966,Urías, Luis,260,Angle,SwSp%,34.2
0,2022,669222,Senzel, Nick,259,Angle,SwSp%,35.9
0,2022,621550,Wisdom, Patrick,256,Angle,SwSp%,31.3
8,2022,669004,Melendez, MJ,256,Angle,SwSp%,31.6
9,2022,521692,Perez, Salvador,256,Angle,SwSp%,34.8
2,2022,669304,Miranda, Jose,255,Angle,SwSp%,33.3
0,2022,572191,Taylor, Michael A.,253,Angle,SwSp%,34.4
0,2022,643265,Cooper, Garrett,250,Angle,SwSp%,38.4
0,2022,650489,Castro, Willi,250,Angle,SwSp%,36.0
0,2022,670764,Walls, Taylor,250,Angle,SwSp%,31.2
0,2022,572228,Voit, Luke,249,Angle,SwSp%,32.9
11,2022,518595,d'Arnaud, Travis,249,Angle,SwSp%,32.5
9,2022,621563,Wendle, Joey,248,Angle,SwSp%,29.0
0,2022,543063,Crawford, Brandon,248,Angle,SwSp%,31.0
9,2022,680977,Donovan, Brendan,247,Angle,SwSp%,33.6
0,2022,602074,Daza, Yonathan,246,Angle,SwSp%,32.9
0,2022,673548,Suzuki, Seiya,245,Angle,SwSp%,35.9
0,2022,543592,Nola, Austin,243,Angle,SwSp%,35.8
0,2022,656308,Chavis, Michael,240,Angle,SwSp%,34.6
5,2022,592626,Pederson, Joc,240,Angle,SwSp%,33.8
0,2022,543305,Hicks, Aaron,240,Angle,SwSp%,24.2
0,2022,543257,Grossman, Robbie,238,Angle,SwSp%,39.5
0,2022,598265,Bradley Jr., Jackie,238,Angle,SwSp%,30.3
0,2022,657757,Sheets, Gavin,237,Angle,SwSp%,33.8
0,2022,542364,Ortega, Rafael,236,Angle,SwSp%,36.9
0,2022,594777,Calhoun, Kole,236,Angle,SwSp%,41.5
13,2022,668939,Rutschman, Adley,235,Angle,SwSp%,35.3
0,2022,624431,Trevino, Jose,233,Angle,SwSp%,28.8
0,2022,628450,Hernandez, Yadiel,233,Angle,SwSp%,35.6
